datetime,energy
2023-01-10 01:00:00,236.55287752048022
2023-01-10 02:00:00,231.29792642448663
2023-01-10 03:00:00,242.35452740901624
2023-01-10 04:00:00,286.7179915244497
2023-01-10 05:00:00,202.78324946050242
2023-01-10 06:00:00,253.55347741929458
2023-01-10 07:00:00,207.2696936933072
2023-01-10 08:00:00,229.77715893843234
2023-01-10 09:00:00,260.6826717837434
2023-01-10 10:00:00,239.87323348291554
2023-01-10 11:00:00,216.71285206787655
2023-01-10 12:00:00,223.63796122384673
2023-01-10 13:00:00,251.20848379840206
2023-01-10 14:00:00,222.6779279744933
2023-01-10 15:00:00,241.27943569461306
2023-01-10 16:00:00,237.52300899958882
2023-01-10 17:00:00,223.23721242122463
2023-01-10 18:00:00,278.80212143996283
2023-01-10 19:00:00,248.25204808590243
2023-01-10 20:00:00,194.71768655535666
2023-01-10 21:00:00,238.59297320838544
2023-01-10 22:00:00,221.26801988247908
2023-01-10 23:00:00,251.18882779245646
2023-01-11 00:00:00,217.92274425890352
2023-01-11 01:00:00,231.10805084148657
2023-01-11 02:00:00,243.12880564356917
2023-01-11 03:00:00,249.96714146201566
2023-01-11 04:00:00,208.265821775603
2023-01-11 05:00:00,225.1982103899062
2023-01-11 06:00:00,222.0026252765755
2023-01-11 07:00:00,218.04509311449098
2023-01-11 08:00:00,266.0277976959075
2023-01-11 09:00:00,238.42231038813483
2023-01-11 10:00:00,204.7059281184969
2023-01-11 11:00:00,247.87878484679115
2023-01-11 12:00:00,271.55965641645673
2023-01-11 13:00:00,249.35791262875156
2023-01-11 14:00:00,197.9104122033549
2023-01-11 15:00:00,218.1995044122458
2023-01-11 16:00:00,252.8059948050888
2023-01-11 17:00:00,212.89522170647382
2023-01-11 18:00:00,235.50313394070562
2023-01-11 19:00:00,241.69489815295054
2023-01-11 20:00:00,207.23645915951153
2023-01-11 21:00:00,224.15483549116666
2023-01-11 22:00:00,160.08773531921048
2023-01-11 23:00:00,203.99057751464417
2023-01-12 00:00:00,218.9897677215692
2023-01-12 01:00:00,198.64586342519712
2023-01-12 02:00:00,255.80778932514994
2023-01-12 03:00:00,194.11245593230268
2023-01-12 04:00:00,213.46784249315388
2023-01-12 05:00:00,224.43476565372814
2023-01-12 06:00:00,250.1944597930138
2023-01-12 07:00:00,192.19865401019416
2023-01-12 08:00:00,243.72398352670004
2023-01-12 09:00:00,220.2081351000127
2023-01-12 10:00:00,199.91406592396356
2023-01-12 11:00:00,228.325119087882
2023-01-12 12:00:00,222.60114588272216
2023-01-12 13:00:00,206.15065481703252
2023-01-12 14:00:00,219.0842589648575
2023-01-12 15:00:00,209.5134014256843
2023-01-12 16:00:00,219.0197544128202
2023-01-12 17:00:00,229.52008021629894
2023-01-12 18:00:00,247.5242345337597
2023-01-12 19:00:00,190.57243934263917
2023-01-12 20:00:00,257.51273505846694
2023-01-12 21:00:00,175.33214462667718
2023-01-12 22:00:00,210.85859439011767
2023-01-12 23:00:00,225.17964667617244
2023-01-13 00:00:00,218.5508048377562
2023-01-13 01:00:00,199.99334893724574
2023-01-13 02:00:00,207.80002145355363
2023-01-13 03:00:00,201.61637865788657
2023-01-13 04:00:00,199.20188547237163
2023-01-13 05:00:00,227.49290690296544
2023-01-13 06:00:00,217.15180895538947
2023-01-13 07:00:00,195.66294046283826
2023-01-13 08:00:00,227.02181090337666
2023-01-13 09:00:00,214.68358186508945
2023-01-13 10:00:00,224.301758125152
2023-01-13 11:00:00,220.14321244278943
2023-01-13 12:00:00,190.4761001845519
2023-01-13 13:00:00,195.3570388035698
2023-01-13 14:00:00,221.01053485399675
2023-01-13 15:00:00,217.77546474300178
2023-01-13 16:00:00,204.65286743654715
2023-01-13 17:00:00,206.9197797777975
2023-01-13 18:00:00,229.62840550378195
2023-01-13 19:00:00,191.74514778032557
2023-01-13 20:00:00,214.0196334948964
2023-01-13 21:00:00,198.53463537124887
2023-01-13 22:00:00,197.72540905712015
2023-01-13 23:00:00,223.5549069615665
2023-01-14 00:00:00,217.5878757660654
2023-01-14 01:00:00,216.8498124168207
2023-01-14 02:00:00,226.18920878891092
2023-01-14 03:00:00,199.99971446429774
2023-01-14 04:00:00,212.7187440792466
2023-01-14 05:00:00,192.37448857395069
2023-01-14 06:00:00,204.56343182450706
2023-01-14 07:00:00,194.9777167442256
2023-01-14 08:00:00,199.02121212847536
2023-01-14 09:00:00,208.48544020268588
2023-01-14 10:00:00,179.71923466178728
2023-01-14 11:00:00,237.43313410457884
2023-01-14 12:00:00,174.96722268275053
2023-01-14 13:00:00,170.30647101773997
2023-01-14 14:00:00,217.2556746754105
2023-01-14 15:00:00,209.4305156659397
2023-01-14 16:00:00,205.58410297748176
2023-01-14 17:00:00,205.17375149506967
2023-01-14 18:00:00,191.86777983589928
2023-01-14 19:00:00,173.67429056807245
2023-01-14 20:00:00,192.6429699218315
2023-01-14 21:00:00,177.0920325926126
2023-01-14 22:00:00,209.64698602162156
2023-01-14 23:00:00,186.71375378628724
2023-01-15 00:00:00,172.65630204478077
2023-01-15 01:00:00,182.250957078246
2023-01-15 02:00:00,196.45086305066764
2023-01-15 03:00:00,176.43248372968867
2023-01-15 04:00:00,170.7785369873298
2023-01-15 05:00:00,191.6139369362496
2023-01-15 06:00:00,191.15809790601827
2023-01-15 07:00:00,175.63985086575428
2023-01-15 08:00:00,175.87931826685517
2023-01-15 09:00:00,189.46392311173128
2023-01-15 10:00:00,155.385595214905
2023-01-15 11:00:00,155.72392949634497
2023-01-15 12:00:00,169.03185616391457
2023-01-15 13:00:00,178.660993071922
2023-01-15 14:00:00,188.6789899274791
2023-01-15 15:00:00,211.50061936539262
2023-01-15 16:00:00,198.68114453681653
2023-01-15 17:00:00,177.8654857092816
2023-01-15 18:00:00,180.22212994485972
2023-01-15 19:00:00,160.0920043429458
2023-01-15 20:00:00,179.31445217293137
2023-01-15 21:00:00,173.45569688303493
2023-01-15 22:00:00,185.22947273258265
2023-01-15 23:00:00,161.77883699131766
2023-01-16 00:00:00,188.26090812008084
2023-01-16 01:00:00,208.0814906519804
2023-01-16 02:00:00,174.80650128941292
2023-01-16 03:00:00,184.5732323775425
2023-01-16 04:00:00,189.9015175274551
2023-01-16 05:00:00,167.63625812949832
2023-01-16 06:00:00,179.70698099036608
2023-01-16 07:00:00,175.0439206229553
2023-01-16 08:00:00,176.31505660319044
2023-01-16 09:00:00,158.47336480517035
2023-01-16 10:00:00,173.99839643975417
2023-01-16 11:00:00,183.04544041040813
2023-01-16 12:00:00,201.6883198024365
2023-01-16 13:00:00,191.43357066173294
2023-01-16 14:00:00,214.89728494521262
2023-01-16 15:00:00,156.07498280512183
2023-01-16 16:00:00,188.4595028479764
2023-01-16 17:00:00,174.2739849458429
2023-01-16 18:00:00,214.00019747396522
2023-01-16 19:00:00,153.63814664233394
2023-01-16 20:00:00,152.61266860924852
2023-01-16 21:00:00,157.02530491137136
2023-01-16 22:00:00,126.14439435983917
2023-01-16 23:00:00,157.719497181171
2023-01-17 00:00:00,152.66740966623058
2023-01-17 01:00:00,170.4766188762658
2023-01-17 02:00:00,173.92579601029794
2023-01-17 03:00:00,204.23931753201177
2023-01-17 04:00:00,185.35293014654292
2023-01-17 05:00:00,154.43829843131724
2023-01-17 06:00:00,147.64339861383414
2023-01-17 07:00:00,175.08883476930652
2023-01-17 08:00:00,138.4880214230469
2023-01-17 09:00:00,201.16760580701776
2023-01-17 10:00:00,187.77652395822722
2023-01-17 11:00:00,154.4570807535803
2023-01-17 12:00:00,129.2343913762175
2023-01-17 13:00:00,190.23466786508908
2023-01-17 14:00:00,160.5302461477339
2023-01-17 15:00:00,187.24490982797332
2023-01-17 16:00:00,130.27132205871624
2023-01-17 17:00:00,149.8474504025709
2023-01-17 18:00:00,161.61871695616244
2023-01-17 19:00:00,162.13619552087823
2023-01-17 20:00:00,151.8818952090825
2023-01-17 21:00:00,173.03073592564024
2023-01-17 22:00:00,138.91580392447824
2023-01-17 23:00:00,157.11907119078327
2023-01-18 00:00:00,162.07502520507595
2023-01-18 01:00:00,169.6643739867758
2023-01-18 02:00:00,173.31844200855727
2023-01-18 03:00:00,136.30794110266132
2023-01-18 04:00:00,127.83725790471901
2023-01-18 05:00:00,183.7959841487155
2023-01-18 06:00:00,164.61581006208212
2023-01-18 07:00:00,142.7310842150966
2023-01-18 08:00:00,188.45936946367175
2023-01-18 09:00:00,159.48959397760711
2023-01-18 10:00:00,180.5060986657395
2023-01-18 11:00:00,158.01888625397996
2023-01-18 12:00:00,197.63616987696034
2023-01-18 13:00:00,191.28508082427402
2023-01-18 14:00:00,150.96041573900226
2023-01-18 15:00:00,175.13695845425698
2023-01-18 16:00:00,168.3833285626035
2023-01-18 17:00:00,182.6231632392178
2023-01-18 18:00:00,135.73126030413903
2023-01-18 19:00:00,168.5344531324535
2023-01-18 20:00:00,175.77012670617148
2023-01-18 21:00:00,119.2196000758837
2023-01-18 22:00:00,130.52653290921177
2023-01-18 23:00:00,113.2089537570168
2023-01-19 00:00:00,148.41195537494943
2023-01-19 01:00:00,167.96205188367546
2023-01-19 02:00:00,183.47410135425844
2023-01-19 03:00:00,154.72926673047303
2023-01-19 04:00:00,185.64476806717045
2023-01-19 05:00:00,125.30020674029213
2023-01-19 06:00:00,118.66907560349374
2023-01-19 07:00:00,151.46498518684635
2023-01-19 08:00:00,160.10120528431034
2023-01-19 09:00:00,151.61471645510733
2023-01-19 10:00:00,110.77325762673891
2023-01-19 11:00:00,150.19797479796708
2023-01-19 12:00:00,125.7540634612371
2023-01-19 13:00:00,165.10479794556883
2023-01-19 14:00:00,158.9160342136016
2023-01-19 15:00:00,132.66403744053846
2023-01-19 16:00:00,141.06671249200744
2023-01-19 17:00:00,130.04706362698766
2023-01-19 18:00:00,149.86991217128173
2023-01-19 19:00:00,170.12338818860644
2023-01-19 20:00:00,131.20796641871334
2023-01-19 21:00:00,160.91027093299132
2023-01-19 22:00:00,140.1359585573582
2023-01-19 23:00:00,134.80035042959128
2023-01-20 00:00:00,148.4388302039523
2023-01-20 01:00:00,129.80116329793734
2023-01-20 02:00:00,139.36454534044302
2023-01-20 03:00:00,126.41645150222486
2023-01-20 04:00:00,189.60995247665457
2023-01-20 05:00:00,150.96712973570078
2023-01-20 06:00:00,136.21873118703604
2023-01-20 07:00:00,154.44920084657014
2023-01-20 08:00:00,147.88438592127875
2023-01-20 09:00:00,145.67788607139158
2023-01-20 10:00:00,162.35193344049355
2023-01-20 11:00:00,165.19506811658687
2023-01-20 12:00:00,139.41620090642525
2023-01-20 13:00:00,138.4961663247067
2023-01-20 14:00:00,144.50280317876206
2023-01-20 15:00:00,103.9617193859024
2023-01-20 16:00:00,119.69762693952774
2023-01-20 17:00:00,177.34523884879027
2023-01-20 18:00:00,182.9184122693164
2023-01-20 19:00:00,145.05463976010353
2023-01-20 20:00:00,161.58779878659462
2023-01-20 21:00:00,156.30795588302635
2023-01-20 22:00:00,211.69185389106008
2023-01-20 23:00:00,172.54200941510305
2023-01-21 00:00:00,147.63341772859263
2023-01-21 01:00:00,131.12719989953337
2023-01-21 02:00:00,118.16029761738497
2023-01-21 03:00:00,154.4146830870477
2023-01-21 04:00:00,135.2795472287683
2023-01-21 05:00:00,122.02759900971087
2023-01-21 06:00:00,137.61227927543098
2023-01-21 07:00:00,128.98878623170134
2023-01-21 08:00:00,184.44352633336774
2023-01-21 09:00:00,168.41936598838691
2023-01-21 10:00:00,150.71791654245104
2023-01-21 11:00:00,180.5719628880971
2023-01-21 12:00:00,152.62105965589544
2023-01-21 13:00:00,133.95351545890225
2023-01-21 14:00:00,181.7520690527527
2023-01-21 15:00:00,162.18304740360213
2023-01-21 16:00:00,130.78004194078045
2023-01-21 17:00:00,147.84315742613953
2023-01-21 18:00:00,134.26736684722835
2023-01-21 19:00:00,124.25836020937359
2023-01-21 20:00:00,170.5773372174759
2023-01-21 21:00:00,190.3863450958467
2023-01-21 22:00:00,124.37566698859881
2023-01-21 23:00:00,163.76017463577338
2023-01-22 00:00:00,139.646459837933
2023-01-22 01:00:00,143.08005889291076
2023-01-22 02:00:00,141.14266113529118
2023-01-22 03:00:00,135.88339818519972
2023-01-22 04:00:00,154.31100373603167
2023-01-22 05:00:00,136.903592351253
2023-01-22 06:00:00,159.11840239921017
2023-01-22 07:00:00,152.89580393360643
2023-01-22 08:00:00,149.31751532920845
2023-01-22 09:00:00,136.14570348377268
2023-01-22 10:00:00,142.96662083554781
2023-01-22 11:00:00,169.8194924430799
2023-01-22 12:00:00,164.9441609541699
2023-01-22 13:00:00,135.59336896154684
2023-01-22 14:00:00,157.35426213717278
2023-01-22 15:00:00,170.62296386829806
2023-01-22 16:00:00,122.43916159156491
2023-01-22 17:00:00,166.9309341111892
2023-01-22 18:00:00,143.05211172463194
2023-01-22 19:00:00,167.96178642026737
2023-01-22 20:00:00,141.53420104489595
2023-01-22 21:00:00,120.95563331538001
2023-01-22 22:00:00,124.76061236060957
2023-01-22 23:00:00,158.53561465941743
2023-01-23 00:00:00,163.0350629416088
2023-01-23 01:00:00,140.02519348965694
2023-01-23 02:00:00,171.1584770643524
2023-01-23 03:00:00,125.43548984301901
2023-01-23 04:00:00,157.6276916914913
2023-01-23 05:00:00,135.01646528225268
2023-01-23 06:00:00,146.49164502162586
2023-01-23 07:00:00,160.7719656337205
2023-01-23 08:00:00,142.91536749873575
2023-01-23 09:00:00,152.7361541201302
2023-01-23 10:00:00,180.8607086298498
2023-01-23 11:00:00,149.50852897796688
2023-01-23 12:00:00,178.07561786350348
2023-01-23 13:00:00,139.08691157305842
2023-01-23 14:00:00,172.6002371317276
2023-01-23 15:00:00,191.1624304467707
2023-01-23 16:00:00,113.2288393540636
2023-01-23 17:00:00,147.05822936614572
2023-01-23 18:00:00,174.87568249382798
2023-01-23 19:00:00,159.61510424946948
2023-01-23 20:00:00,171.4443338264008
2023-01-23 21:00:00,152.2907148416855
2023-01-23 22:00:00,166.4547794709384
2023-01-23 23:00:00,161.96553183134773
2023-01-24 00:00:00,188.79430265333983
2023-01-24 01:00:00,170.89011927217922
2023-01-24 02:00:00,172.9202164349312
2023-01-24 03:00:00,158.30046781373755
2023-01-24 04:00:00,157.15907276889828
2023-01-24 05:00:00,158.63653246081802
2023-01-24 06:00:00,175.55650923475676
2023-01-24 07:00:00,159.63078016718356
2023-01-24 08:00:00,174.23216524431223
2023-01-24 09:00:00,210.3340387089745
2023-01-24 10:00:00,186.64098880612954
2023-01-24 11:00:00,163.09357422044388
2023-01-24 12:00:00,194.0369120035767
2023-01-24 13:00:00,162.2527135080185
2023-01-24 14:00:00,130.05627622629254
2023-01-24 15:00:00,151.06450477189105
2023-01-24 16:00:00,134.22073398303445
2023-01-24 17:00:00,165.01948045516139
2023-01-24 18:00:00,172.83409045390917
2023-01-24 19:00:00,206.41319525452218
2023-01-24 20:00:00,179.84443415570104
2023-01-24 21:00:00,169.34798316472876
2023-01-24 22:00:00,190.74483940379835
2023-01-24 23:00:00,130.36333994487939
2023-01-25 00:00:00,179.7301970063262
2023-01-25 01:00:00,190.8695676296093
2023-01-25 02:00:00,146.31735149715658
2023-01-25 03:00:00,199.20338101004182
2023-01-25 04:00:00,183.5398191792004
2023-01-25 05:00:00,168.90804662624376
2023-01-25 06:00:00,190.3156347018542
2023-01-25 07:00:00,223.52228099293058
2023-01-25 08:00:00,182.1963645345001
2023-01-25 09:00:00,183.97621083401376
2023-01-25 10:00:00,170.27943959447805
2023-01-25 11:00:00,162.92668199039343
2023-01-25 12:00:00,196.98920513131222
2023-01-25 13:00:00,163.72169343776008
2023-01-25 14:00:00,182.73749150287603
2023-01-25 15:00:00,172.21768399348258
2023-01-25 16:00:00,191.81691851552569
2023-01-25 17:00:00,189.37882943114752
2023-01-25 18:00:00,203.92638096223277
2023-01-25 19:00:00,173.44693127941804
2023-01-25 20:00:00,178.72307299053082
2023-01-25 21:00:00,165.02019775023496
2023-01-25 22:00:00,176.1860476737981
2023-01-25 23:00:00,193.095856341929
2023-01-26 00:00:00,201.16899742296073
2023-01-26 01:00:00,168.0666942813717
2023-01-26 02:00:00,204.38424383058978
2023-01-26 03:00:00,214.58830804474528
2023-01-26 04:00:00,196.22892680776607
2023-01-26 05:00:00,225.98202683619172
2023-01-26 06:00:00,173.45736382401063
2023-01-26 07:00:00,164.5281976369024
2023-01-26 08:00:00,154.336088484108
2023-01-26 09:00:00,220.3215903932859
2023-01-26 10:00:00,203.9791879134764
2023-01-26 11:00:00,190.27226279601038
2023-01-26 12:00:00,197.47627176563867
2023-01-26 13:00:00,169.8608736216044
2023-01-26 14:00:00,241.78021241642364
2023-01-26 15:00:00,195.9448281968787
2023-01-26 16:00:00,196.04419613677035
2023-01-26 17:00:00,208.86814277480045
2023-01-26 18:00:00,204.47006969797937
2023-01-26 19:00:00,199.82515532244818
2023-01-26 20:00:00,180.03604075021894
2023-01-26 21:00:00,205.77336746765675
2023-01-26 22:00:00,234.48332631717005
2023-01-26 23:00:00,224.25038908723175
2023-01-27 00:00:00,229.7051382723515
2023-01-27 01:00:00,188.11672564399845
2023-01-27 02:00:00,179.04874209520943
2023-01-27 03:00:00,196.82501534133098
2023-01-27 04:00:00,200.95523315611698
2023-01-27 05:00:00,222.22456237315748
2023-01-27 06:00:00,166.9914024299211
2023-01-27 07:00:00,231.93158036510695
2023-01-27 08:00:00,198.68016089971155
2023-01-27 09:00:00,193.8022583373861
2023-01-27 10:00:00,182.59711911015054
2023-01-27 11:00:00,170.24111613876244
2023-01-27 12:00:00,220.30037039386423
2023-01-27 13:00:00,205.80164350426816
2023-01-27 14:00:00,179.03395808674978
2023-01-27 15:00:00,179.42900924778885
2023-01-27 16:00:00,199.11176625672212
2023-01-27 17:00:00,239.704183560608
2023-01-27 18:00:00,201.6275864698078
2023-01-27 19:00:00,177.25153294131061
2023-01-27 20:00:00,202.8937777954417
2023-01-27 21:00:00,202.84763389829445
2023-01-27 22:00:00,154.85700844689276
2023-01-27 23:00:00,208.20060052104267
2023-01-28 00:00:00,205.15863515085366
2023-01-28 01:00:00,224.1913032304961
2023-01-28 02:00:00,247.73512130329766
2023-01-28 03:00:00,233.77504787453182
2023-01-28 04:00:00,206.35259698630745
2023-01-28 05:00:00,190.08530310909347
2023-01-28 06:00:00,264.1672462634983
2023-01-28 07:00:00,214.3673777989287
2023-01-28 08:00:00,213.94323558710957
2023-01-28 09:00:00,213.66242218327457
2023-01-28 10:00:00,218.5854788368506
2023-01-28 11:00:00,212.21397271285778
2023-01-28 12:00:00,204.1038280380642
2023-01-28 13:00:00,205.11421888135666
2023-01-28 14:00:00,215.86905670594558
2023-01-28 15:00:00,206.12669869325035
2023-01-28 16:00:00,203.20765096279348
2023-01-28 17:00:00,220.06079722847795
